PROVIDER;DESCRIPTION;SUBSCRIPTIONID;LOCATION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_FAMILYNAME;REQUIREMENTS_ATTRIBUTES_FAMILYDESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTIONOBJECTIVE;REQUIREMENTS_ATTRIBUTES_APPLICABILITY;REQUIREMENTS_ATTRIBUTES_RECOMMENDATION;REQUIREMENTS_ATTRIBUTES_SECTIONTHREATMAPPINGS;REQUIREMENTS_ATTRIBUTES_SECTIONGUIDELINEMAPPINGS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN05.AR04;When data is requested from outside the trust perimeter, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration.;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}];PASS;Default to Microsoft Entra authorization is enabled for storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_default_to_entra_authorization_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN02.AR01;When a permission set is allowed for an object in a bucket, the service MUST allow the same permission set to access all objects in the same bucket.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources.;CCC.ObjStor.CN02 Enforce Uniform Bucket-level Access to Prevent Inconsistent Permissions;;Ensure that uniform bucket-level access is enforced across all object storage buckets. This prevents the use of ad-hoc or inconsistent object-level permissions, ensuring centralized, consistent, and secure access management in accordance with the principle of least privilege.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['IAM-08']}];PASS;Default to Microsoft Entra authorization is enabled for storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_default_to_entra_authorization_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN02.AR02;When a permission set is denied for an object in a bucket, the service MUST deny the same permission set to access all objects in the same bucket.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources.;CCC.ObjStor.CN02 Enforce Uniform Bucket-level Access to Prevent Inconsistent Permissions;;Ensure that uniform bucket-level access is enforced across all object storage buckets. This prevents the use of ad-hoc or inconsistent object-level permissions, ensuring centralized, consistent, and secure access management in accordance with the principle of least privilege.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['IAM-08']}];PASS;Default to Microsoft Entra authorization is enabled for storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08).;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_default_to_entra_authorization_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN02.AR01;When data is stored, it MUST be encrypted using the latest industry-standard encryption methods.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN02 Encrypt Data for Storage;;Ensure that all data stored is encrypted at rest using strong encryption algorithms.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'UEM-08', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not encrypt with CMKs.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_encryption_with_customer_managed_keys;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN11.AR03;When encrypting data, the service MUST verify that customer-managed encryption keys (CMEKs) are used.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN11 Protect Encryption Keys;;Ensure that encryption keys are managed securely by enforcing the use of approved algorithms, regular key rotation, and customer-managed encryption keys (CMEKs).;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH16']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-08', 'CEK-10', 'CEK-12']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not encrypt with CMKs.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_encryption_with_customer_managed_keys;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN01.AR01;When a request is made to read a bucket, the service MUST prevent any request using KMS keys not listed as trusted by the organization.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle.;CCC.ObjStor.CN01 Prevent Requests to Buckets or Objects with Untrusted KMS Keys;;Prevent any requests to object storage buckets or objects using untrusted KMS keys to protect against unauthorized data encryption, or sensitive data decryption.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01', 'CCC.Core.TH06']}];[{'ReferenceId': 'CCM', 'Identifiers': ['IAM-01', 'IAM-03', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not encrypt with CMKs.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_encryption_with_customer_managed_keys;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN01.AR02;When a request is made to read an object, the service MUST prevent any request using KMS keys not listed as trusted by the organization.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle.;CCC.ObjStor.CN01 Prevent Requests to Buckets or Objects with Untrusted KMS Keys;;Prevent any requests to object storage buckets or objects using untrusted KMS keys to protect against unauthorized data encryption, or sensitive data decryption.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01', 'CCC.Core.TH06']}];[{'ReferenceId': 'CCM', 'Identifiers': ['IAM-01', 'IAM-03', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not encrypt with CMKs.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_encryption_with_customer_managed_keys;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN01.AR03;When a request is made to write to a bucket, the service MUST prevent any request using KMS keys not listed as trusted by the organization.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle.;CCC.ObjStor.CN01 Prevent Requests to Buckets or Objects with Untrusted KMS Keys;;Prevent any requests to object storage buckets or objects using untrusted KMS keys to protect against unauthorized data encryption, or sensitive data decryption.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01', 'CCC.Core.TH06']}];[{'ReferenceId': 'CCM', 'Identifiers': ['IAM-01', 'IAM-03', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not encrypt with CMKs.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_encryption_with_customer_managed_keys;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN01.AR04;When a request is made to write to an object, the service MUST prevent any request using KMS keys not listed as trusted by the organization.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle.;CCC.ObjStor.CN01 Prevent Requests to Buckets or Objects with Untrusted KMS Keys;;Prevent any requests to object storage buckets or objects using untrusted KMS keys to protect against unauthorized data encryption, or sensitive data decryption.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01', 'CCC.Core.TH06']}];[{'ReferenceId': 'CCM', 'Identifiers': ['IAM-01', 'IAM-03', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not encrypt with CMKs.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_encryption_with_customer_managed_keys;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN04.AR01;When an object is uploaded to the object storage system, the object MUST automatically receive a default retention policy that prevents premature deletion or modification.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle.;CCC.ObjStor.CN04 Objects have an Effective Retention Policy by Default;;Ensure that all objects stored in the object storage system have a retention policy applied by default, preventing premature deletion or modification of objects.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}, {'ReferenceId': 'CCC.ObjStor', 'Identifiers': ['CCC.ObjStor.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['DSP-16', 'DSP-17']}];PASS;File share soft delete is enabled for storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) with a retention period of 7 days.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx/fileServices/default;stcloudguardianlabocdhx;storage_ensure_file_shares_soft_delete_is_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN01.AR01;When a port is exposed for non-SSH network traffic, all traffic MUST include a TLS handshake AND be encrypted using TLS 1.3 or higher.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN01 Encrypt Data for Transmission;;Ensure that all communications are encrypted in transit to protect data integrity and confidentiality.;['tlp-green', 'tlp-amber', 'tlp-red'];Most cloud services enable TLS 1.3 by default. Where it is not already set, ensure that your services are configured or updated accordingly.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH02']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'IVS-03', 'IVS-07']}];PASS;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) has TLS version set to 1.2.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_minimum_tls_version_12;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN05.AR04;When data is requested from outside the trust perimeter, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration.;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not have private endpoint connections.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_private_endpoints_in_storage_accounts;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN05.AR05;When any request is made from outside the trust perimeter, the service MUST NOT provide any response that may indicate the service exists.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration.;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not have private endpoint connections.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_private_endpoints_in_storage_accounts;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.AuditLog.CN10.AR01;When audit log storage bucket's are created then, bucket's access control settings MUST explicitly deny public read and write access.;Confidentiality;Controls designed to protected the confidentiality of Audit Log data.;CCC.AuditLog.CN10 Ensure Audit Bucket is Not Publicly Accessible;;Ensure that audit log storage buckets are not publicly accessible to prevent unauthorized exposure of sensitive log data.;['tlp-red', 'tlp-amber', 'tlp-green'];Configure bucket policies and access control lists (ACLs) to restrict public access. Regularly review bucket permissions to ensure no public access has been inadvertently granted.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'SC-7']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not have private endpoint connections.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_private_endpoints_in_storage_accounts;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.AuditLog.CN10.AR02;When the URL of a audit log storage bucket's object is accessed publicly then, it should be denied by bucket policy.;Confidentiality;Controls designed to protected the confidentiality of Audit Log data.;CCC.AuditLog.CN10 Ensure Audit Bucket is Not Publicly Accessible;;Ensure that audit log storage buckets are not publicly accessible to prevent unauthorized exposure of sensitive log data.;['tlp-red', 'tlp-amber', 'tlp-green'];Configure bucket policies and access control lists (ACLs) to restrict public access. Regularly review bucket permissions to ensure no public access has been inadvertently granted.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3', 'SC-7']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not have private endpoint connections.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_private_endpoints_in_storage_accounts;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN03.AR01;When an object storage bucket deletion is attempted, the bucket MUST be fully recoverable for a set time-frame after deletion is requested.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle.;CCC.ObjStor.CN03 Prevent Bucket Deletion Through Irrevocable Bucket Retention Policy;;Ensure that object storage bucket is not deleted after creation, and that the preventative measure cannot be unset.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}];[{'ReferenceId': 'CCM', 'Identifiers': ['DSP-16', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) has soft delete disabled.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_soft_delete_is_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN03.AR02;When an attempt is made to modify the retention policy for an object storage bucket, the service MUST prevent the policy from being modified.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle.;CCC.ObjStor.CN03 Prevent Bucket Deletion Through Irrevocable Bucket Retention Policy;;Ensure that object storage bucket is not deleted after creation, and that the preventative measure cannot be unset.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}];[{'ReferenceId': 'CCM', 'Identifiers': ['DSP-16', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) has soft delete disabled.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_soft_delete_is_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN04.AR01;When an object is uploaded to the object storage system, the object MUST automatically receive a default retention policy that prevents premature deletion or modification.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle.;CCC.ObjStor.CN04 Objects have an Effective Retention Policy by Default;;Ensure that all objects stored in the object storage system have a retention policy applied by default, preventing premature deletion or modification of objects.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}, {'ReferenceId': 'CCC.ObjStor', 'Identifiers': ['CCC.ObjStor.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['DSP-16', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) has soft delete disabled.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_soft_delete_is_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.ObjStor.CN04.AR02;When an attempt is made to delete or modify an object that is subject to an active retention policy, the service MUST prevent the action from being completed.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle.;CCC.ObjStor.CN04 Objects have an Effective Retention Policy by Default;;Ensure that all objects stored in the object storage system have a retention policy applied by default, preventing premature deletion or modification of objects.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}, {'ReferenceId': 'CCC.ObjStor', 'Identifiers': ['CCC.ObjStor.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['DSP-16', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) has soft delete disabled.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_ensure_soft_delete_is_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN08.AR01;When data is created or modified, the data MUST have a complete and recoverable duplicate that is stored in a physically separate data center.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN08 Replicate Data to Multiple Locations;;Ensure that data is replicated across multiple physical locations to protect against data loss due to hardware failures, natural disasters, or other catastrophic events.;['tlp-green', 'tlp-amber', 'tlp-red'];Implement automated data replication processes to ensure that data is consistently duplicated in another region or availability zone. Regularly test data recovery from the replicated location to ensure integrity and availability.;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}];[{'ReferenceId': 'CCM', 'Identifiers': ['BCR-08', 'BCR-10', 'BCR-11']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not have Geo-redundant storage enabled, it has Standard_LRS instead.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_geo_redundant_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN08.AR02;When data is replicated into a second location, the service MUST be able to accurately represent the replication locations, replication status, and data synchronization status.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN08 Replicate Data to Multiple Locations;;Ensure that data is replicated across multiple physical locations to protect against data loss due to hardware failures, natural disasters, or other catastrophic events.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH06']}];[{'ReferenceId': 'CCM', 'Identifiers': ['BCR-08', 'BCR-10', 'BCR-11']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) does not have Geo-redundant storage enabled, it has Standard_LRS instead.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_geo_redundant_enabled;False
azure;Common Cloud Controls Catalog (CCC) for Azure;7e3283a3-d466-4e6f-95b1-543eec016e08;centralus;2026-07-02 18:41:56.499720;CCC.Core.CN02.AR01;When data is stored, it MUST be encrypted using the latest industry-standard encryption methods.;Data;The Data control family ensures the confidentiality, integrity, availability, and sovereignty of data across its lifecycle. These controls govern how data is transmitted, stored, replicated, and protected from unauthorized access, tampering, or exposure beyond defined trust perimeters.;CCC.Core.CN02 Encrypt Data for Storage;;Ensure that all data stored is encrypted at rest using strong encryption algorithms.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Core.TH01']}];[{'ReferenceId': 'CCM', 'Identifiers': ['CEK-03', 'CEK-04', 'UEM-08', 'DSP-17']}];FAIL;Storage account stcloudguardianlabocdhx from subscription Azure subscription 1 (7e3283a3-d466-4e6f-95b1-543eec016e08) has infrastructure encryption disabled.;/subscriptions/7e3283a3-d466-4e6f-95b1-543eec016e08/resourceGroups/rg-cloudguardian-lab/providers/Microsoft.Storage/storageAccounts/stcloudguardianlabocdhx;stcloudguardianlabocdhx;storage_infrastructure_encryption_is_enabled;False
